order_id,order_date,ship_date,customer_id,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin
US-2023-115994,2024-01-28 00:00:00,2024-01-31 00:00:00,87,DAX,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Home Office,Furniture,Furnishings,West,92627,Costa Mesa,California,United States,0,12.8316,3,37.74,0.34
US-2023-115994,2024-01-28 00:00:00,2024-01-31 00:00:00,87,Logitech,Logitech G13 Programmable Gameboard with LCD Display,Home Office,Technology,Accessories,West,92627,Costa Mesa,California,United States,0,26.3967,3,239.97,0.11
US-2023-147984,2024-01-28 00:00:00,2024-02-01 00:00:00,304,Xerox,Xerox 1934,Consumer,Office Supplies,Paper,Central,67212,Wichita,Kansas,United States,0,137.151,5,279.9,0.49
US-2023-166037,2024-01-28 00:00:00,2024-02-01 00:00:00,179,Plantronics,Plantronics Audio 478 Stereo USB Headset,Home Office,Technology,Accessories,East,10009,New York City,New York,United States,0,157.4685,9,449.91,0.35
US-2023-127341,2024-01-29 00:00:00,2024-02-02 00:00:00,172,GBC,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Consumer,Office Supplies,Binders,Central,60653,Chicago,Illinois,United States,0.8,-20.6176,4,12.128,-1.7
US-2023-131653,2024-01-29 00:00:00,2024-02-05 00:00:00,638,Universal,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Consumer,Office Supplies,Labels,East,10011,New York City,New York,United States,0,2.4012,2,5.22,0.46
US-2023-139304,2024-01-29 00:00:00,2024-02-02 00:00:00,784,Newell,Newell 339,Consumer,Office Supplies,Art,West,94109,San Francisco,California,United States,0,2.1684,3,8.34,0.26
US-2023-139304,2024-01-29 00:00:00,2024-02-02 00:00:00,784,Other,Clear Mylar Reinforcing Strips,Consumer,Office Supplies,Binders,West,94109,San Francisco,California,United States,0.2,40.3704,8,119.616,0.3375
US-2023-139304,2024-01-29 00:00:00,2024-02-02 00:00:00,784,Acme,Acme Office Executive Series Stainless Steel Trimmers,Consumer,Office Supplies,Supplies,West,94109,San Francisco,California,United States,0,2.2282,1,8.57,0.26
US-2023-145338,2024-01-29 00:00:00,2024-02-01 00:00:00,118,Other,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Consumer,Office Supplies,Art,East,19120,Philadelphia,Pennsylvania,United States,0.2,0.4768,2,4.768,0.1
US-2023-160927,2024-01-29 00:00:00,2024-01-31 00:00:00,733,DAX,"DAX Value U-Channel Document Frames, Easel Back",Consumer,Furniture,Furnishings,Central,52302,Marion,Iowa,United States,0,4.6221,3,14.91,0.31
US-2023-160927,2024-01-29 00:00:00,2024-01-31 00:00:00,733,Xerox,Xerox 1887,Consumer,Office Supplies,Paper,Central,52302,Marion,Iowa,United States,0,45.528,5,94.85,0.48
US-2023-160927,2024-01-29 00:00:00,2024-01-31 00:00:00,733,Xerox,Xerox 1997,Consumer,Office Supplies,Paper,Central,52302,Marion,Iowa,United States,0,6.2208,2,12.96,0.48
US-2023-160927,2024-01-29 00:00:00,2024-01-31 00:00:00,733,Tenex,"Tenex Personal Project File with Scoop Front Design, Black",Consumer,Office Supplies,Storage,Central,52302,Marion,Iowa,United States,0,3.5048,1,13.48,0.26
US-2023-104220,2024-01-30 00:00:00,2024-02-05 00:00:00,83,C-Line,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Corporate,Furniture,Furnishings,Central,50315,Des Moines,Iowa,United States,0,14.5236,7,34.58,0.42
US-2023-104220,2024-01-30 00:00:00,2024-02-05 00:00:00,83,Boston,Boston 19500 Mighty Mite Electric Pencil Sharpener,Corporate,Office Supplies,Art,Central,50315,Des Moines,Iowa,United States,0,10.881,2,40.3,0.27
US-2023-104220,2024-01-30 00:00:00,2024-02-05 00:00:00,83,GBC,GBC Instant Report Kit,Corporate,Office Supplies,Binders,Central,50315,Des Moines,Iowa,United States,0,16.175,5,32.35,0.5
US-2023-104220,2024-01-30 00:00:00,2024-02-05 00:00:00,83,Cardinal,Cardinal EasyOpen D-Ring Binders,Corporate,Office Supplies,Binders,Central,50315,Des Moines,Iowa,United States,0,9.14,2,18.28,0.5
US-2023-104220,2024-01-30 00:00:00,2024-02-05 00:00:00,83,DXL,DXL Angle-View Binders with Locking Rings by Samsill,Corporate,Office Supplies,Binders,Central,50315,Des Moines,Iowa,United States,0,3.4695,1,7.71,0.45
US-2023-104220,2024-01-30 00:00:00,2024-02-05 00:00:00,83,AT&T,AT&T 841000 Phone,Corporate,Technology,Phones,Central,50315,Des Moines,Iowa,United States,0,51.75,3,207,0.25
US-2023-112725,2024-01-30 00:00:00,2024-02-06 00:00:00,274,Novimex,Novimex Swivel Fabric Task Chair,Home Office,Furniture,Chairs,West,94110,San Francisco,California,United States,0.2,-13.5882,1,120.784,-0.1125
US-2023-112725,2024-01-30 00:00:00,2024-02-06 00:00:00,274,Newell,Newell 338,Home Office,Office Supplies,Art,West,94110,San Francisco,California,United States,0,2.3814,3,8.82,0.27
US-2023-112725,2024-01-30 00:00:00,2024-02-06 00:00:00,274,Crayola,"Crayola Anti Dust Chalk, 12/Pack",Home Office,Office Supplies,Art,West,94110,San Francisco,California,United States,0,5.733,7,12.74,0.45
US-2023-121790,2024-01-30 00:00:00,2024-02-06 00:00:00,472,Balt,Balt Split Level Computer Training Table,Consumer,Furniture,Tables,Central,60505,Aurora,Illinois,United States,0.5,-47.175,1,69.375,-0.68
US-2023-121790,2024-01-30 00:00:00,2024-02-06 00:00:00,472,Quartet,"Quartet Omega Colored Chalk, 12/Pack",Consumer,Office Supplies,Art,Central,60505,Aurora,Illinois,United States,0.2,3.1536,2,9.344,0.3375
US-2023-121790,2024-01-30 00:00:00,2024-02-06 00:00:00,472,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Consumer,Office Supplies,Supplies,Central,60505,Aurora,Illinois,United States,0.2,2.772,4,31.68,0.0875
US-2023-121790,2024-01-30 00:00:00,2024-02-06 00:00:00,472,Samsung,Samsung Galaxy S4,Consumer,Technology,Phones,Central,60505,Aurora,Illinois,United States,0.2,250.396,4,2003.168,0.125
US-2023-148999,2024-01-30 00:00:00,2024-02-04 00:00:00,257,Office Star,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Consumer,Furniture,Chairs,South,33142,Miami,Florida,United States,0.2,-68.1096,4,419.136,-0.1625
US-2023-157273,2024-01-30 00:00:00,2024-02-02 00:00:00,668,Mitel,Mitel 5320 IP Phone VoIP phone,Home Office,Technology,Phones,West,98105,Seattle,Washington,United States,0.2,60.4768,4,604.768,0.1
US-2023-164329,2024-01-30 00:00:00,2024-01-30 00:00:00,527,Space Solutions,Space Solutions Commercial Steel Shelving,Consumer,Office Supplies,Storage,West,94109,San Francisco,California,United States,0,6.465,2,129.3,0.05
US-2023-128076,2024-02-02 00:00:00,2024-02-07 00:00:00,90,Eldon,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Corporate,Furniture,Furnishings,West,92105,San Diego,California,United States,0,12.6348,2,210.58,0.06
US-2023-128076,2024-02-02 00:00:00,2024-02-07 00:00:00,90,GBC,GBC Durable Plastic Covers,Corporate,Office Supplies,Binders,West,92105,San Diego,California,United States,0.2,10.062,2,30.96,0.325
US-2023-128076,2024-02-02 00:00:00,2024-02-07 00:00:00,90,HP,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Corporate,Technology,Machines,West,92105,San Diego,California,United States,0.2,38.9974,2,239.984,0.1625
US-2023-161333,2024-02-02 00:00:00,2024-02-07 00:00:00,388,Howard Miller,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Consumer,Furniture,Furnishings,West,90045,Los Angeles,California,United States,0,29.3284,2,86.26,0.34
US-2023-161333,2024-02-02 00:00:00,2024-02-07 00:00:00,388,Harmony,Harmony HEPA Quiet Air Purifiers,Consumer,Office Supplies,Appliances,West,90045,Los Angeles,California,United States,0,16.38,4,46.8,0.35
US-2023-161333,2024-02-02 00:00:00,2024-02-07 00:00:00,388,Other,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Consumer,Office Supplies,Storage,West,90045,Los Angeles,California,United States,0,38.9312,4,139.04,0.28
US-2023-164147,2024-02-02 00:00:00,2024-02-05 00:00:00,238,Other,Staples,Corporate,Office Supplies,Fasteners,East,43229,Columbus,Ohio,United States,0.2,6.9732,9,21.456,0.325
US-2023-164147,2024-02-02 00:00:00,2024-02-05 00:00:00,238,Xerox,Xerox 1916,Corporate,Office Supplies,Paper,East,43229,Columbus,Ohio,United States,0.2,29.364,2,78.304,0.375
US-2023-164147,2024-02-02 00:00:00,2024-02-05 00:00:00,238,Anker,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Corporate,Technology,Phones,East,43229,Columbus,Ohio,United States,0.4,-11.994,5,59.97,-0.2
US-2023-126354,2024-02-03 00:00:00,2024-02-08 00:00:00,691,GBC,GBC Instant Report Kit,Consumer,Office Supplies,Binders,South,33024,Pembroke Pines,Florida,United States,0.7,-2.588,2,3.882,-0.666666667
US-2023-126354,2024-02-03 00:00:00,2024-02-08 00:00:00,691,Other,14-7/8 x 11 Blue Bar Computer Printout Paper,Consumer,Office Supplies,Paper,South,33024,Pembroke Pines,Florida,United States,0.2,40.3536,3,115.296,0.35
US-2023-127474,2024-02-03 00:00:00,2024-02-07 00:00:00,653,Eldon,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Home Office,Furniture,Furnishings,Central,60610,Chicago,Illinois,United States,0.6,-26.085,1,22.2,-1.175
US-2023-127474,2024-02-03 00:00:00,2024-02-07 00:00:00,653,Xerox,Xerox 189,Home Office,Office Supplies,Paper,Central,60610,Chicago,Illinois,United States,0.2,146.79,5,419.4,0.35
US-2023-127474,2024-02-03 00:00:00,2024-02-07 00:00:00,653,Xerox,Xerox 1893,Home Office,Office Supplies,Paper,Central,60610,Chicago,Illinois,United States,0.2,23.7742,2,65.584,0.3625
US-2023-127474,2024-02-03 00:00:00,2024-02-07 00:00:00,653,Xerox,Xerox 2,Home Office,Office Supplies,Paper,Central,60610,Chicago,Illinois,United States,0.2,1.8144,1,5.184,0.35
US-2023-167703,2024-02-03 00:00:00,2024-02-08 00:00:00,504,Fellowes,Fellowes Black Plastic Comb Bindings,Consumer,Office Supplies,Binders,East,45231,Cincinnati,Ohio,United States,0.7,-4.1832,3,5.229,-0.8
US-2023-167703,2024-02-03 00:00:00,2024-02-08 00:00:00,504,Other,"Hot File 7-Pocket, Floor Stand",Consumer,Office Supplies,Storage,East,45231,Cincinnati,Ohio,United States,0.2,35.694,2,285.552,0.125
US-2023-169474,2024-02-04 00:00:00,2024-02-09 00:00:00,356,Belkin,Belkin 6 Outlet Metallic Surge Strip,Consumer,Office Supplies,Appliances,East,14609,Rochester,New York,United States,0,8.4942,3,32.67,0.26
US-2023-107517,2024-02-05 00:00:00,2024-02-09 00:00:00,288,Sanyo,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Corporate,Office Supplies,Appliances,West,90503,Torrance,California,United States,0,459.396,5,1640.7,0.28
US-2023-107517,2024-02-05 00:00:00,2024-02-09 00:00:00,288,Other,Geemarc AmpliPOWER60,Corporate,Technology,Phones,West,90503,Torrance,California,United States,0.2,41.76,5,371.2,0.1125
US-2023-131282,2024-02-05 00:00:00,2024-02-08 00:00:00,134,Staples in misc. colors,Staples in misc. colors,Consumer,Office Supplies,Art,Central,76706,Waco,Texas,United States,0.2,0.712,5,7.12,0.1
US-2023-131282,2024-02-05 00:00:00,2024-02-08 00:00:00,134,Ibico,Ibico Hi-Tech Manual Binding System,Consumer,Office Supplies,Binders,Central,76706,Waco,Texas,United States,0.8,-426.986,4,243.992,-1.75
US-2023-101840,2024-02-06 00:00:00,2024-02-12 00:00:00,702,Acco,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Corporate,Office Supplies,Binders,East,10024,New York City,New York,United States,0.2,15.606,4,46.24,0.3375
US-2023-101840,2024-02-06 00:00:00,2024-02-12 00:00:00,702,Grandstream,Grandstream GXP1160 VoIP phone,Corporate,Technology,Phones,East,10024,New York City,New York,United States,0,65.9634,6,227.46,0.29
US-2023-115105,2024-02-06 00:00:00,2024-02-11 00:00:00,118,Atlantic,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Consumer,Furniture,Bookcases,East,10024,New York City,New York,United States,0.2,30.098,1,240.784,0.125
US-2023-122994,2024-02-06 00:00:00,2024-02-09 00:00:00,498,Bush,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Consumer,Furniture,Bookcases,South,22204,Arlington,Virginia,United States,0,79.1934,3,359.97,0.22
US-2023-154102,2024-02-06 00:00:00,2024-02-13 00:00:00,703,Xerox,Xerox 1947,Home Office,Office Supplies,Paper,West,94109,San Francisco,California,United States,0,13.455,5,29.9,0.45
US-2023-118773,2024-02-09 00:00:00,2024-02-14 00:00:00,760,Other,Stacking Trays by OIC,Consumer,Furniture,Furnishings,Central,77070,Houston,Texas,United States,0.6,-2.6892,2,3.984,-0.675
US-2023-118773,2024-02-09 00:00:00,2024-02-14 00:00:00,760,Belkin,Belkin F9S820V06 8 Outlet Surge,Consumer,Office Supplies,Appliances,Central,77070,Houston,Texas,United States,0.8,-32.48,2,12.992,-2.5
US-2023-118773,2024-02-09 00:00:00,2024-02-14 00:00:00,760,GBC,GBC ProClick 150 Presentation Binding System,Consumer,Office Supplies,Binders,Central,77070,Houston,Texas,United States,0.8,-417.0936,4,252.784,-1.65
US-2023-118773,2024-02-09 00:00:00,2024-02-14 00:00:00,760,Razer,Razer Kraken PRO Over Ear PC and Music Headset,Consumer,Technology,Accessories,Central,77070,Houston,Texas,United States,0.2,15.998,2,127.984,0.125
US-2023-145807,2024-02-09 00:00:00,2024-02-13 00:00:00,677,Other,Sensible Storage WireTech Storage Systems,Consumer,Office Supplies,Storage,West,90032,Los Angeles,California,United States,0,17.745,5,354.9,0.05
US-2023-150602,2024-02-09 00:00:00,2024-02-14 00:00:00,492,Other,"Master Big Foot Doorstop, Beige",Corporate,Furniture,Furnishings,West,90045,Los Angeles,California,United States,0,6.5472,4,21.12,0.31
US-2023-123659,2024-02-10 00:00:00,2024-02-13 00:00:00,528,HP,HP Office Recycled Paper (20Lb. and 87 Bright),Consumer,Office Supplies,Paper,East,20735,Clinton,Maryland,United States,0,11.3288,4,23.12,0.49
US-2023-124086,2024-02-10 00:00:00,2024-02-14 00:00:00,544,Bush,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Home Office,Furniture,Bookcases,West,92677,Laguna Niguel,California,United States,0.15,16.7986,2,203.983,0.082352941
US-2023-116204,2024-02-11 00:00:00,2024-02-14 00:00:00,783,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Corporate,Office Supplies,Binders,West,94110,San Francisco,California,United States,0.2,7.7343,7,21.336,0.3625
US-2023-118535,2024-02-11 00:00:00,2024-02-15 00:00:00,233,Avery,Avery 473,Corporate,Office Supplies,Labels,East,10024,New York City,New York,United States,0,9.936,2,20.7,0.48
US-2023-131828,2024-02-11 00:00:00,2024-02-13 00:00:00,122,Global,"Global Leather and Oak Executive Chair, Black",Corporate,Furniture,Chairs,West,98105,Seattle,Washington,United States,0.2,108.3528,4,963.136,0.1125
US-2023-131828,2024-02-11 00:00:00,2024-02-13 00:00:00,122,Logitech,"Logitech B530 USB Headset - headset - Full size, Binaural",Corporate,Technology,Phones,West,98105,Seattle,Washington,United States,0.2,7.7679,3,88.776,0.0875
US-2023-138156,2024-02-11 00:00:00,2024-02-14 00:00:00,483,Deflect-o,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Consumer,Furniture,Furnishings,East,43229,Columbus,Ohio,United States,0.2,-3.6892,2,147.568,-0.025
US-2023-104801,2024-02-13 00:00:00,2024-02-19 00:00:00,289,Tenex,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Consumer,Furniture,Furnishings,West,98105,Seattle,Washington,United States,0,21.506,1,107.53,0.2
US-2023-104801,2024-02-13 00:00:00,2024-02-19 00:00:00,289,Newell,Newell 311,Consumer,Office Supplies,Art,West,98105,Seattle,Washington,United States,0,1.7901,3,6.63,0.27
US-2023-104801,2024-02-13 00:00:00,2024-02-19 00:00:00,289,Razer,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Consumer,Technology,Accessories,West,98105,Seattle,Washington,United States,0,343.9828,4,799.96,0.43
US-2023-104906,2024-02-13 00:00:00,2024-02-17 00:00:00,363,Xerox,Xerox 1903,Corporate,Office Supplies,Paper,East,10009,New York City,New York,United States,0,8.7906,3,17.94,0.49
US-2023-151176,2024-02-13 00:00:00,2024-02-20 00:00:00,718,Other,Barrel Sharpener,Consumer,Office Supplies,Art,East,21215,Baltimore,Maryland,United States,0,2.7846,3,10.71,0.26
US-2023-151176,2024-02-13 00:00:00,2024-02-20 00:00:00,718,Acme,Acme Elite Stainless Steel Scissors,Consumer,Office Supplies,Supplies,East,21215,Baltimore,Maryland,United States,0,6.5052,3,25.02,0.26
US-2023-154809,2024-02-13 00:00:00,2024-02-17 00:00:00,496,Holmes,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Consumer,Office Supplies,Appliances,Central,55407,Minneapolis,Minnesota,United States,0,38.9752,8,90.64,0.43
US-2023-118521,2024-02-16 00:00:00,2024-02-20 00:00:00,478,Xerox,Xerox 1912,Consumer,Office Supplies,Paper,East,10035,New York City,New York,United States,0,18.2112,2,37.94,0.48
US-2023-120019,2024-02-16 00:00:00,2024-02-21 00:00:00,556,Fellowes,Fellowes Staxonsteel Drawer Files,Corporate,Office Supplies,Storage,East,6824,Fairfield,Connecticut,United States,0,81.1314,3,579.51,0.14
US-2023-120019,2024-02-16 00:00:00,2024-02-21 00:00:00,556,Belkin,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Corporate,Technology,Phones,East,6824,Fairfield,Connecticut,United States,0,7.3451,1,14.99,0.49
US-2023-163265,2024-02-16 00:00:00,2024-02-21 00:00:00,401,Global,Global Deluxe High-Back Manager's Chair,Consumer,Furniture,Chairs,Central,62521,Decatur,Illinois,United States,0.3,-8.5794,3,600.558,-0.014285714
US-2023-163265,2024-02-16 00:00:00,2024-02-21 00:00:00,401,Executive Impressions,"Executive Impressions 13"" Clairmont Wall Clock",Consumer,Furniture,Furnishings,Central,62521,Decatur,Illinois,United States,0.6,-3.6537,1,7.692,-0.475
US-2023-163265,2024-02-16 00:00:00,2024-02-21 00:00:00,401,Newell,Newell 312,Consumer,Office Supplies,Art,Central,62521,Decatur,Illinois,United States,0.2,3.504,6,28.032,0.125
US-2023-163265,2024-02-16 00:00:00,2024-02-21 00:00:00,401,Other,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Consumer,Office Supplies,Fasteners,Central,62521,Decatur,Illinois,United States,0.2,6.1992,2,18.368,0.3375
US-2023-163265,2024-02-16 00:00:00,2024-02-21 00:00:00,401,Tennsco,"Tennsco Lockers, Gray",Consumer,Office Supplies,Storage,Central,62521,Decatur,Illinois,United States,0.2,-8.1822,3,50.352,-0.1625
US-2023-109085,2024-02-17 00:00:00,2024-02-20 00:00:00,154,Global,Global Commerce Series Low-Back Swivel/Tilt Chairs,Home Office,Furniture,Chairs,East,45373,Troy,Ohio,United States,0.3,-12.849,5,899.43,-0.014285714
US-2023-109085,2024-02-17 00:00:00,2024-02-20 00:00:00,154,Other,Flat Face Poster Frame,Home Office,Furniture,Furnishings,East,45373,Troy,Ohio,United States,0.2,8.2896,2,30.144,0.275
US-2023-109085,2024-02-17 00:00:00,2024-02-20 00:00:00,154,SAFCO,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Home Office,Furniture,Tables,East,45373,Troy,Ohio,United States,0.4,-106.393,5,455.97,-0.233333333
US-2023-109085,2024-02-17 00:00:00,2024-02-20 00:00:00,154,Acco,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Home Office,Office Supplies,Binders,East,45373,Troy,Ohio,United States,0.7,-4.7625,5,5.715,-0.833333333
US-2023-109085,2024-02-17 00:00:00,2024-02-20 00:00:00,154,Other,Vtech CS6719,Home Office,Technology,Phones,East,45373,Troy,Ohio,United States,0.4,-11.5188,1,57.594,-0.2
US-2023-132647,2024-02-17 00:00:00,2024-02-23 00:00:00,293,Adams,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Home Office,Office Supplies,Paper,East,8861,Perth Amboy,New Jersey,United States,0,5.7624,2,11.76,0.49
US-2023-132647,2024-02-17 00:00:00,2024-02-23 00:00:00,293,Fellowes,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Home Office,Office Supplies,Storage,East,8861,Perth Amboy,New Jersey,United States,0,39.948,5,166.45,0.24
US-2023-154039,2024-02-17 00:00:00,2024-02-22 00:00:00,407,Chromcraft,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Home Office,Furniture,Tables,Central,60653,Chicago,Illinois,United States,0.5,-269.3376,3,480.96,-0.56
US-2023-154039,2024-02-17 00:00:00,2024-02-22 00:00:00,407,Other,LG Exalt,Home Office,Technology,Phones,Central,60653,Chicago,Illinois,United States,0.2,10.9193,1,124.792,0.0875
US-2023-159149,2024-02-17 00:00:00,2024-02-19 00:00:00,187,Sauder,"Sauder Mission Library with Doors, Fruitwood Finish",Home Office,Furniture,Bookcases,Central,77041,Houston,Texas,United States,0.32,-17.0274,1,89.0664,-0.191176471
US-2023-159149,2024-02-17 00:00:00,2024-02-19 00:00:00,187,Dixon,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Home Office,Office Supplies,Art,Central,77041,Houston,Texas,United States,0.2,52.632,6,175.44,0.3
US-2023-159149,2024-02-17 00:00:00,2024-02-19 00:00:00,187,Jawbone,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Home Office,Technology,Phones,Central,77041,Houston,Texas,United States,0.2,-87.6672,4,438.336,-0.2
US-2023-163195,2024-02-17 00:00:00,2024-02-21 00:00:00,455,Other,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Consumer,Technology,Phones,South,70506,Lafayette,Louisiana,United States,0,8.4564,3,29.16,0.29
US-2023-164707,2024-02-18 00:00:00,2024-02-21 00:00:00,186,Avery,Avery 493,Corporate,Office Supplies,Labels,West,90045,Los Angeles,California,United States,0,4.8118,2,9.82,0.49
US-2023-164707,2024-02-18 00:00:00,2024-02-21 00:00:00,186,Memorex,Memorex Micro Travel Drive 32 GB,Corporate,Technology,Accessories,West,90045,Los Angeles,California,United States,0,47.0979,3,109.53,0.43
US-2023-164707,2024-02-18 00:00:00,2024-02-21 00:00:00,186,Other,iHome FM Clock Radio with Lightning Dock,Corporate,Technology,Phones,West,90045,Los Angeles,California,United States,0.2,10.4985,3,167.976,0.0625
US-2023-122693,2024-02-19 00:00:00,2024-02-21 00:00:00,573,Kensington,Kensington 7 Outlet MasterPiece Power Center,Corporate,Office Supplies,Appliances,South,30076,Roswell,Georgia,United States,0,361.2994,7,1245.86,0.29
US-2023-134838,2024-02-19 00:00:00,2024-02-20 00:00:00,258,Tensor,Tensor Computer Mounted Lamp,Home Office,Furniture,Furnishings,West,90045,Los Angeles,California,United States,0,12.0609,3,44.67,0.27
US-2023-134838,2024-02-19 00:00:00,2024-02-20 00:00:00,258,Newell,Newell 320,Home Office,Office Supplies,Art,West,90045,Los Angeles,California,United States,0,3.4668,3,12.84,0.27
US-2023-166415,2024-02-19 00:00:00,2024-02-23 00:00:00,514,Other,Rubber Band Ball,Consumer,Office Supplies,Fasteners,West,98103,Seattle,Washington,United States,0,0.2244,3,11.22,0.02
US-2023-105445,2024-02-20 00:00:00,2024-02-25 00:00:00,73,Other,Staples,Corporate,Office Supplies,Fasteners,West,80027,Louisville,Colorado,United States,0.2,3.0654,3,9.432,0.325
US-2023-105809,2024-02-20 00:00:00,2024-02-23 00:00:00,328,Executive Impressions,"Executive Impressions 14"" Contract Wall Clock",Corporate,Furniture,Furnishings,West,92105,San Diego,California,United States,0,7.3359,1,22.23,0.33
US-2023-105809,2024-02-20 00:00:00,2024-02-23 00:00:00,328,Logitech,Logitech Mobile Speakerphone P710e - speaker phone,Corporate,Technology,Phones,West,92105,San Diego,California,United States,0.2,18.8972,2,215.968,0.0875
US-2023-135937,2024-02-20 00:00:00,2024-02-27 00:00:00,424,Howard Miller,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Home Office,Furniture,Furnishings,West,85234,Gilbert,Arizona,United States,0.2,16.3172,2,68.704,0.2375
US-2023-135937,2024-02-20 00:00:00,2024-02-27 00:00:00,424,KI,KI Adjustable-Height Table,Home Office,Furniture,Tables,West,85234,Gilbert,Arizona,United States,0.5,-185.7168,9,386.91,-0.48
US-2023-135937,2024-02-20 00:00:00,2024-02-27 00:00:00,424,Other,Letter or Legal Size Expandable Poly String Tie Envelopes,Home Office,Office Supplies,Envelopes,West,85234,Gilbert,Arizona,United States,0.2,3.857,5,10.64,0.3625
US-2023-135937,2024-02-20 00:00:00,2024-02-27 00:00:00,424,Fellowes,Fellowes Bankers Box Stor/Drawer Steel Plus,Home Office,Office Supplies,Storage,West,85234,Gilbert,Arizona,United States,0.2,-6.396,2,51.168,-0.125
US-2023-135937,2024-02-20 00:00:00,2024-02-27 00:00:00,424,Microsoft,Microsoft Wireless Mobile Mouse 4000,Home Office,Technology,Accessories,West,85234,Gilbert,Arizona,United States,0.2,4.7988,1,31.992,0.15
US-2023-135937,2024-02-20 00:00:00,2024-02-27 00:00:00,424,Other,Toshiba IPT2010-SD IP Telephone,Home Office,Technology,Phones,West,85234,Gilbert,Arizona,United States,0.2,25.0182,3,333.576,0.075
US-2023-150525,2024-02-20 00:00:00,2024-02-25 00:00:00,408,Other,Disposable Triple-Filter Dust Bags,Home Office,Office Supplies,Appliances,Central,74403,Muskogee,Oklahoma,United States,0,3.4086,3,13.11,0.26
US-2023-150525,2024-02-20 00:00:00,2024-02-25 00:00:00,408,Newell,Newell 351,Home Office,Office Supplies,Art,Central,74403,Muskogee,Oklahoma,United States,0,1.9024,2,6.56,0.29
US-2023-124940,2024-02-21 00:00:00,2024-02-26 00:00:00,205,Microsoft,Microsoft Natural Keyboard Elite,Consumer,Technology,Accessories,Central,75007,Carrollton,Texas,United States,0.2,-2.994,1,47.904,-0.0625
US-2023-104647,2024-02-23 00:00:00,2024-03-01 00:00:00,172,Ampad,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Consumer,Office Supplies,Paper,West,90008,Los Angeles,California,United States,0,16.848,6,37.44,0.45
US-2023-136007,2024-02-23 00:00:00,2024-03-02 00:00:00,41,Alliance,Alliance Rubber Bands,Corporate,Office Supplies,Fasteners,West,98115,Seattle,Washington,United States,0,0.336,5,8.4,0.04
US-2023-136007,2024-02-23 00:00:00,2024-03-02 00:00:00,41,Other,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Corporate,Technology,Phones,West,98115,Seattle,Washington,United States,0.2,25.186,5,71.96,0.35
US-2023-111374,2024-02-24 00:00:00,2024-02-28 00:00:00,160,ACCOHIDE,"ACCOHIDE 3-Ring Binder, Blue, 1""",Consumer,Office Supplies,Binders,East,19134,Philadelphia,Pennsylvania,United States,0.7,-3.7996,4,4.956,-0.766666667
US-2023-127397,2024-02-24 00:00:00,2024-02-28 00:00:00,271,Xerox,Xerox 1988,Corporate,Office Supplies,Paper,East,19134,Philadelphia,Pennsylvania,United States,0.2,38.725,5,123.92,0.3125
